time,est,lcl,ucl,Method,Cancer,Age,Gender
2.424657534,0.040133043,0.038435217,0.041905869,Observed,BreastCancer,All,Both
2.42739726,0.040131773,0.038441443,0.041896429,Observed,BreastCancer,All,Both
2.430136986,0.040130502,0.038447552,0.04188712,Observed,BreastCancer,All,Both
2.432876712,0.040129232,0.038453545,0.041877941,Observed,BreastCancer,All,Both
2.435616438,0.040127962,0.038459418,0.041868895,Observed,BreastCancer,All,Both
2.438356164,0.040126692,0.038465171,0.041859983,Observed,BreastCancer,All,Both
2.44109589,0.040125422,0.038470801,0.041851207,Observed,BreastCancer,All,Both
2.443835616,0.040124151,0.038476307,0.041842569,Observed,BreastCancer,All,Both
2.446575342,0.040122881,0.038481687,0.041834071,Observed,BreastCancer,All,Both
2.449315068,0.040121611,0.03848694,0.041825713,Observed,BreastCancer,All,Both
2.452054795,0.040120341,0.038492064,0.041817497,Observed,BreastCancer,All,Both
2.454794521,0.040119071,0.038497058,0.041809426,Observed,BreastCancer,All,Both
2.457534247,0.040117801,0.03850192,0.0418015,Observed,BreastCancer,All,Both
2.460273973,0.040116532,0.038506648,0.041793721,Observed,BreastCancer,All,Both
2.463013699,0.040115262,0.038511241,0.041786091,Observed,BreastCancer,All,Both
2.465753425,0.040113992,0.038515697,0.041778612,Observed,BreastCancer,All,Both
2.468493151,0.040112722,0.038520015,0.041771285,Observed,BreastCancer,All,Both
2.471232877,0.040111453,0.038524192,0.04176411,Observed,BreastCancer,All,Both
2.473972603,0.040110183,0.038528229,0.041757091,Observed,BreastCancer,All,Both
2.476712329,0.040108913,0.038532122,0.041750229,Observed,BreastCancer,All,Both
2.479452055,0.040107644,0.038535872,0.041743524,Observed,BreastCancer,All,Both
2.482191781,0.040106374,0.038539475,0.041736979,Observed,BreastCancer,All,Both
2.484931507,0.040105105,0.038542931,0.041730594,Observed,BreastCancer,All,Both
2.487671233,0.040103835,0.038546239,0.041724372,Observed,BreastCancer,All,Both
2.490410959,0.040102566,0.038549397,0.041718313,Observed,BreastCancer,All,Both
2.493150685,0.040101296,0.038552403,0.041712419,Observed,BreastCancer,All,Both
2.495890411,0.040100027,0.038555257,0.041706691,Observed,BreastCancer,All,Both
2.498630137,0.040098758,0.038557956,0.04170113,Observed,BreastCancer,All,Both
2.501369863,0.040097488,0.038560501,0.041695739,Observed,BreastCancer,All,Both
2.504109589,0.040096219,0.038562889,0.041690517,Observed,BreastCancer,All,Both
2.506849315,0.04009495,0.03856512,0.041685466,Observed,BreastCancer,All,Both
2.509589041,0.040093681,0.038567193,0.041680587,Observed,BreastCancer,All,Both
2.512328767,0.040092412,0.038569105,0.041675882,Observed,BreastCancer,All,Both
2.515068493,0.040091143,0.038570857,0.041671351,Observed,BreastCancer,All,Both
2.517808219,0.040089874,0.038572447,0.041666995,Observed,BreastCancer,All,Both
2.520547945,0.040088605,0.038573875,0.041662815,Observed,BreastCancer,All,Both
2.523287671,0.040087336,0.038575139,0.041658812,Observed,BreastCancer,All,Both
2.526027397,0.040086067,0.038576239,0.041654988,Observed,BreastCancer,All,Both
2.528767123,0.040084798,0.038577173,0.041651342,Observed,BreastCancer,All,Both
2.531506849,0.040083529,0.038577942,0.041647875,Observed,BreastCancer,All,Both
2.534246575,0.04008226,0.038578544,0.041644588,Observed,BreastCancer,All,Both
2.536986301,0.040080992,0.038578979,0.041641482,Observed,BreastCancer,All,Both
2.539726027,0.040079723,0.038579246,0.041638558,Observed,BreastCancer,All,Both
2.542465753,0.040078454,0.038579345,0.041635815,Observed,BreastCancer,All,Both
2.545205479,0.040077186,0.038579276,0.041633255,Observed,BreastCancer,All,Both
2.547945205,0.040075917,0.038579037,0.041630877,Observed,BreastCancer,All,Both
2.550684932,0.040074648,0.038578628,0.041628682,Observed,BreastCancer,All,Both
2.553424658,0.04007338,0.03857805,0.04162667,Observed,BreastCancer,All,Both
2.556164384,0.040072112,0.038577302,0.041624842,Observed,BreastCancer,All,Both
2.55890411,0.040070843,0.038576384,0.041623198,Observed,BreastCancer,All,Both
2.561643836,0.040069575,0.038575296,0.041621737,Observed,BreastCancer,All,Both
2.564383562,0.040068306,0.038574037,0.04162046,Observed,BreastCancer,All,Both
2.567123288,0.040067038,0.038572608,0.041619367,Observed,BreastCancer,All,Both
2.569863014,0.04006577,0.038571009,0.041618457,Observed,BreastCancer,All,Both
2.57260274,0.040064502,0.03856924,0.041617731,Observed,BreastCancer,All,Both
2.575342466,0.040063233,0.038567302,0.041617188,Observed,BreastCancer,All,Both
2.578082192,0.040061965,0.038565194,0.041616829,Observed,BreastCancer,All,Both
2.580821918,0.040060697,0.038562917,0.041616651,Observed,BreastCancer,All,Both
2.583561644,0.040059429,0.038560471,0.041616656,Observed,BreastCancer,All,Both
2.58630137,0.040058161,0.038557857,0.041616843,Observed,BreastCancer,All,Both
2.589041096,0.040056893,0.038555075,0.041617211,Observed,BreastCancer,All,Both
2.591780822,0.040055625,0.038552125,0.04161776,Observed,BreastCancer,All,Both
2.594520548,0.040054357,0.03854901,0.041618489,Observed,BreastCancer,All,Both
2.597260274,0.040053089,0.038545728,0.041619397,Observed,BreastCancer,All,Both
2.6,0.040051822,0.038542281,0.041620484,Observed,BreastCancer,All,Both
2.602739726,0.040050554,0.03853867,0.041621749,Observed,BreastCancer,All,Both
2.605479452,0.040049286,0.038534895,0.041623191,Observed,BreastCancer,All,Both
2.608219178,0.040048018,0.038530958,0.041624809,Observed,BreastCancer,All,Both
2.610958904,0.040046751,0.038526859,0.041626602,Observed,BreastCancer,All,Both
2.61369863,0.040045483,0.038522599,0.04162857,Observed,BreastCancer,All,Both
2.616438356,0.040044215,0.03851818,0.041630711,Observed,BreastCancer,All,Both
2.619178082,0.040042948,0.038513602,0.041633023,Observed,BreastCancer,All,Both
2.621917808,0.04004168,0.038508866,0.041635507,Observed,BreastCancer,All,Both
2.624657534,0.040040413,0.038503974,0.041638161,Observed,BreastCancer,All,Both
2.62739726,0.040039146,0.038498928,0.041640983,Observed,BreastCancer,All,Both
2.630136986,0.040037878,0.038493727,0.041643972,Observed,BreastCancer,All,Both
2.632876712,0.040036611,0.038488374,0.041647128,Observed,BreastCancer,All,Both
2.635616438,0.040035344,0.038482869,0.041650448,Observed,BreastCancer,All,Both
2.638356164,0.040034076,0.038477215,0.041653932,Observed,BreastCancer,All,Both
2.64109589,0.040032809,0.038471412,0.041657577,Observed,BreastCancer,All,Both
2.643835616,0.040031542,0.038465461,0.041661384,Observed,BreastCancer,All,Both
2.646575342,0.040030275,0.038459365,0.041665349,Observed,BreastCancer,All,Both
2.649315068,0.040029008,0.038453125,0.041669473,Observed,BreastCancer,All,Both
2.652054795,0.040027741,0.038446742,0.041673752,Observed,BreastCancer,All,Both
2.654794521,0.040026474,0.038440218,0.041678186,Observed,BreastCancer,All,Both
2.657534247,0.040025207,0.038433554,0.041682774,Observed,BreastCancer,All,Both
2.660273973,0.04002394,0.038426752,0.041687513,Observed,BreastCancer,All,Both
2.663013699,0.040022673,0.038419814,0.041692402,Observed,BreastCancer,All,Both
2.665753425,0.040021406,0.03841274,0.04169744,Observed,BreastCancer,All,Both
2.668493151,0.040020139,0.038405533,0.041702625,Observed,BreastCancer,All,Both
2.671232877,0.040018872,0.038398194,0.041707955,Observed,BreastCancer,All,Both
2.673972603,0.040017606,0.038390724,0.041713429,Observed,BreastCancer,All,Both
2.676712329,0.040016339,0.038383126,0.041719045,Observed,BreastCancer,All,Both
2.679452055,0.040015072,0.038375401,0.041724802,Observed,BreastCancer,All,Both
2.682191781,0.040013806,0.038367551,0.041730697,Observed,BreastCancer,All,Both
2.684931507,0.040012539,0.038359577,0.041736729,Observed,BreastCancer,All,Both
2.687671233,0.040011272,0.03835148,0.041742898,Observed,BreastCancer,All,Both
2.690410959,0.040010006,0.038343264,0.0417492,Observed,BreastCancer,All,Both
2.693150685,0.040008739,0.038334928,0.041755634,Observed,BreastCancer,All,Both
2.695890411,0.040007473,0.038326476,0.041762199,Observed,BreastCancer,All,Both
2.698630137,0.040006207,0.038317908,0.041768893,Observed,BreastCancer,All,Both
2.701369863,0.04000494,0.038309226,0.041775714,Observed,BreastCancer,All,Both
2.704109589,0.040003674,0.038300431,0.041782661,Observed,BreastCancer,All,Both
2.706849315,0.040002408,0.038291526,0.041789732,Observed,BreastCancer,All,Both
2.709589041,0.040001142,0.038282512,0.041796926,Observed,BreastCancer,All,Both
2.712328767,0.039999875,0.038273391,0.04180424,Observed,BreastCancer,All,Both
2.715068493,0.039998609,0.038264164,0.041811674,Observed,BreastCancer,All,Both
2.717808219,0.039997343,0.038254833,0.041819225,Observed,BreastCancer,All,Both
2.720547945,0.039996077,0.038245399,0.041826892,Observed,BreastCancer,All,Both
2.723287671,0.039994811,0.038235864,0.041834674,Observed,BreastCancer,All,Both
2.726027397,0.039993545,0.03822623,0.041842569,Observed,BreastCancer,All,Both
2.728767123,0.039992279,0.038216498,0.041850575,Observed,BreastCancer,All,Both
2.731506849,0.039991013,0.038206669,0.04185869,Observed,BreastCancer,All,Both
2.734246575,0.039989747,0.038196746,0.041866914,Observed,BreastCancer,All,Both
2.736986301,0.039988482,0.03818673,0.041875245,Observed,BreastCancer,All,Both
2.739726027,0.039987216,0.038176621,0.041883681,Observed,BreastCancer,All,Both
2.742465753,0.03998595,0.038166423,0.041892221,Observed,BreastCancer,All,Both
2.745205479,0.039984684,0.038156135,0.041900863,Observed,BreastCancer,All,Both
2.747945205,0.039983419,0.038145761,0.041909606,Observed,BreastCancer,All,Both
2.750684932,0.039982153,0.0381353,0.041918448,Observed,BreastCancer,All,Both
2.753424658,0.039980888,0.038124755,0.041927388,Observed,BreastCancer,All,Both
2.756164384,0.039979622,0.038114127,0.041936424,Observed,BreastCancer,All,Both
2.75890411,0.039978357,0.038103417,0.041945556,Observed,BreastCancer,All,Both
2.761643836,0.039977091,0.038092627,0.041954781,Observed,BreastCancer,All,Both
2.764383562,0.039975826,0.038081758,0.041964099,Observed,BreastCancer,All,Both
2.767123288,0.03997456,0.038070811,0.041973507,Observed,BreastCancer,All,Both
2.769863014,0.039973295,0.038059788,0.041983006,Observed,BreastCancer,All,Both
2.77260274,0.03997203,0.038048691,0.041992592,Observed,BreastCancer,All,Both
2.775342466,0.039970764,0.038037519,0.042002266,Observed,BreastCancer,All,Both
2.778082192,0.039969499,0.038026276,0.042012025,Observed,BreastCancer,All,Both
2.780821918,0.039968234,0.038014961,0.042021869,Observed,BreastCancer,All,Both
2.783561644,0.039966969,0.038003576,0.042031797,Observed,BreastCancer,All,Both
2.78630137,0.039965704,0.037992123,0.042041806,Observed,BreastCancer,All,Both
2.789041096,0.039964439,0.037980603,0.042051896,Observed,BreastCancer,All,Both
2.791780822,0.039963174,0.037969016,0.042062066,Observed,BreastCancer,All,Both
2.794520548,0.039961909,0.037957364,0.042072314,Observed,BreastCancer,All,Both
2.797260274,0.039960644,0.037945648,0.04208264,Observed,BreastCancer,All,Both
2.8,0.039959379,0.03793387,0.042093042,Observed,BreastCancer,All,Both
2.802739726,0.039958114,0.03792203,0.042103518,Observed,BreastCancer,All,Both
2.805479452,0.039954555,0.037920667,0.042097532,Observed,BreastCancer,All,Both
2.808219178,0.039949481,0.037926195,0.042080706,Observed,BreastCancer,All,Both
2.810958904,0.039944408,0.037931649,0.04206397,Observed,BreastCancer,All,Both
2.81369863,0.039939336,0.037937029,0.042047324,Observed,BreastCancer,All,Both
2.816438356,0.039934264,0.037942333,0.042030769,Observed,BreastCancer,All,Both
2.819178082,0.039929193,0.03794756,0.042014307,Observed,BreastCancer,All,Both
2.821917808,0.039924122,0.037952708,0.041997939,Observed,BreastCancer,All,Both
2.824657534,0.039919052,0.037957777,0.041981667,Observed,BreastCancer,All,Both
2.82739726,0.039913983,0.037962764,0.041965491,Observed,BreastCancer,All,Both
2.830136986,0.039908914,0.03796767,0.041949413,Observed,BreastCancer,All,Both
2.832876712,0.039903846,0.037972491,0.041933434,Observed,BreastCancer,All,Both
2.835616438,0.039898779,0.037977228,0.041917555,Observed,BreastCancer,All,Both
2.838356164,0.039893712,0.037981878,0.041901779,Observed,BreastCancer,All,Both
2.84109589,0.039888646,0.037986441,0.041886106,Observed,BreastCancer,All,Both
2.843835616,0.039883581,0.037990915,0.041870537,Observed,BreastCancer,All,Both
2.846575342,0.039878516,0.037995298,0.041855074,Observed,BreastCancer,All,Both
2.849315068,0.039873452,0.03799959,0.041839719,Observed,BreastCancer,All,Both
2.852054795,0.039868388,0.038003788,0.041824472,Observed,BreastCancer,All,Both
2.854794521,0.039863325,0.038007892,0.041809336,Observed,BreastCancer,All,Both
2.857534247,0.039858263,0.038011899,0.041794311,Observed,BreastCancer,All,Both
2.860273973,0.039853202,0.038015809,0.041779399,Observed,BreastCancer,All,Both
2.863013699,0.039848141,0.03801962,0.041764602,Observed,BreastCancer,All,Both
2.865753425,0.03984308,0.038023331,0.041749921,Observed,BreastCancer,All,Both
2.868493151,0.039838021,0.038026939,0.041735358,Observed,BreastCancer,All,Both
2.871232877,0.039832962,0.038030444,0.041720913,Observed,BreastCancer,All,Both
2.873972603,0.039827903,0.038033844,0.041706589,Observed,BreastCancer,All,Both
2.876712329,0.039822846,0.038037137,0.041692387,Observed,BreastCancer,All,Both
2.879452055,0.039817789,0.038040322,0.041678309,Observed,BreastCancer,All,Both
2.882191781,0.039812732,0.038043398,0.041664356,Observed,BreastCancer,All,Both
2.884931507,0.039807676,0.038046362,0.041650529,Observed,BreastCancer,All,Both
2.887671233,0.039802621,0.038049214,0.04163683,Observed,BreastCancer,All,Both
2.890410959,0.039797567,0.038051951,0.041623262,Observed,BreastCancer,All,Both
2.893150685,0.039792513,0.038054573,0.041609824,Observed,BreastCancer,All,Both
2.895890411,0.03978746,0.038057077,0.041596519,Observed,BreastCancer,All,Both
2.898630137,0.039782407,0.038059463,0.041583349,Observed,BreastCancer,All,Both
2.901369863,0.039777355,0.038061728,0.041570315,Observed,BreastCancer,All,Both
2.904109589,0.039772304,0.038063871,0.041557418,Observed,BreastCancer,All,Both
2.906849315,0.039767253,0.03806589,0.04154466,Observed,BreastCancer,All,Both
2.909589041,0.039762203,0.038067784,0.041532042,Observed,BreastCancer,All,Both
2.912328767,0.039757154,0.038069551,0.041519567,Observed,BreastCancer,All,Both
2.915068493,0.039752105,0.038071191,0.041507235,Observed,BreastCancer,All,Both
2.917808219,0.039747057,0.0380727,0.041495049,Observed,BreastCancer,All,Both
2.920547945,0.03974201,0.038074078,0.041483009,Observed,BreastCancer,All,Both
2.923287671,0.039736963,0.038075324,0.041471118,Observed,BreastCancer,All,Both
2.926027397,0.039731917,0.038076435,0.041459376,Observed,BreastCancer,All,Both
2.928767123,0.039726871,0.03807741,0.041447785,Observed,BreastCancer,All,Both
2.931506849,0.039721826,0.038078247,0.041436347,Observed,BreastCancer,All,Both
2.934246575,0.039716782,0.038078947,0.041425064,Observed,BreastCancer,All,Both
2.936986301,0.039711738,0.038079505,0.041413935,Observed,BreastCancer,All,Both
2.939726027,0.039706696,0.038079922,0.041402964,Observed,BreastCancer,All,Both
2.942465753,0.039701653,0.038080197,0.041392152,Observed,BreastCancer,All,Both
2.945205479,0.039696612,0.038080326,0.041381499,Observed,BreastCancer,All,Both
2.947945205,0.03969157,0.03808031,0.041371007,Observed,BreastCancer,All,Both
2.950684932,0.03968653,0.038080146,0.041360678,Observed,BreastCancer,All,Both
2.953424658,0.03968149,0.038079835,0.041350512,Observed,BreastCancer,All,Both
2.956164384,0.039676451,0.038079373,0.041340512,Observed,BreastCancer,All,Both
2.95890411,0.039671413,0.03807876,0.041330678,Observed,BreastCancer,All,Both
2.961643836,0.039666375,0.038077995,0.041321012,Observed,BreastCancer,All,Both
2.964383562,0.039661338,0.038077077,0.041311514,Observed,BreastCancer,All,Both
2.967123288,0.039656301,0.038076004,0.041302186,Observed,BreastCancer,All,Both
2.969863014,0.039651265,0.038074775,0.04129303,Observed,BreastCancer,All,Both
2.97260274,0.03964623,0.03807339,0.041284045,Observed,BreastCancer,All,Both
2.975342466,0.039641195,0.038071847,0.041275233,Observed,BreastCancer,All,Both
2.978082192,0.039636161,0.038070145,0.041266596,Observed,BreastCancer,All,Both
2.980821918,0.039631128,0.038068283,0.041258133,Observed,BreastCancer,All,Both
2.983561644,0.039626095,0.038066261,0.041249847,Observed,BreastCancer,All,Both
2.98630137,0.039621063,0.038064077,0.041241737,Observed,BreastCancer,All,Both
2.989041096,0.039616032,0.03806173,0.041233805,Observed,BreastCancer,All,Both
2.991780822,0.039611001,0.038059221,0.041226052,Observed,BreastCancer,All,Both
2.994520548,0.039605971,0.038056547,0.041218477,Observed,BreastCancer,All,Both
2.997260274,0.039600941,0.038053709,0.041211082,Observed,BreastCancer,All,Both
3,0.039595912,0.038050706,0.041203868,Observed,BreastCancer,All,Both
3.002739726,0.039590884,0.038047538,0.041196834,Observed,BreastCancer,All,Both
3.005479452,0.039585856,0.038044203,0.041189982,Observed,BreastCancer,All,Both
3.008219178,0.039580829,0.038040702,0.041183311,Observed,BreastCancer,All,Both
3.010958904,0.039575803,0.038037033,0.041176823,Observed,BreastCancer,All,Both
3.01369863,0.039570777,0.038033197,0.041170518,Observed,BreastCancer,All,Both
3.016438356,0.039565752,0.038029194,0.041164395,Observed,BreastCancer,All,Both
3.019178082,0.039560728,0.038025022,0.041158456,Observed,BreastCancer,All,Both
3.021917808,0.039555704,0.038020683,0.041152699,Observed,BreastCancer,All,Both
3.024657534,0.039550681,0.038016175,0.041147126,Observed,BreastCancer,All,Both
3.02739726,0.039545659,0.038011499,0.041141737,Observed,BreastCancer,All,Both
3.030136986,0.039540637,0.038006655,0.041136531,Observed,BreastCancer,All,Both
3.032876712,0.039535615,0.038001643,0.041131508,Observed,BreastCancer,All,Both
3.035616438,0.039530595,0.037996463,0.041126668,Observed,BreastCancer,All,Both
3.038356164,0.039525575,0.037991115,0.041122011,Observed,BreastCancer,All,Both
3.04109589,0.039520556,0.0379856,0.041117537,Observed,BreastCancer,All,Both
3.043835616,0.039515537,0.037979917,0.041113245,Observed,BreastCancer,All,Both
3.046575342,0.039510519,0.037974068,0.041109136,Observed,BreastCancer,All,Both
3.049315068,0.039505501,0.037968052,0.041105207,Observed,BreastCancer,All,Both
3.052054795,0.039500485,0.03796187,0.04110146,Observed,BreastCancer,All,Both
3.054794521,0.039495469,0.037955522,0.041097894,Observed,BreastCancer,All,Both
3.057534247,0.039490453,0.03794901,0.041094508,Observed,BreastCancer,All,Both
3.060273973,0.039485438,0.037942333,0.041091301,Observed,BreastCancer,All,Both
3.063013699,0.039480424,0.037935493,0.041088272,Observed,BreastCancer,All,Both
3.065753425,0.03947541,0.03792849,0.041085422,Observed,BreastCancer,All,Both
3.068493151,0.039470397,0.037921326,0.041082748,Observed,BreastCancer,All,Both
3.071232877,0.039465385,0.037914,0.041080251,Observed,BreastCancer,All,Both
3.073972603,0.039460373,0.037906513,0.041077929,Observed,BreastCancer,All,Both
3.076712329,0.039455362,0.037898868,0.041075782,Observed,BreastCancer,All,Both
3.079452055,0.039450352,0.037891064,0.041073808,Observed,BreastCancer,All,Both
3.082191781,0.039445342,0.037883103,0.041072006,Observed,BreastCancer,All,Both
3.084931507,0.039440333,0.037874986,0.041070375,Observed,BreastCancer,All,Both
3.087671233,0.039435325,0.037866713,0.041068915,Observed,BreastCancer,All,Both
3.090410959,0.039430317,0.037858287,0.041067623,Observed,BreastCancer,All,Both
3.093150685,0.03942531,0.037849708,0.0410665,Observed,BreastCancer,All,Both
3.095890411,0.039420303,0.037840978,0.041065543,Observed,BreastCancer,All,Both
3.098630137,0.039415297,0.037832097,0.041064751,Observed,BreastCancer,All,Both
3.101369863,0.039410292,0.037823067,0.041064123,Observed,BreastCancer,All,Both
3.104109589,0.039405287,0.03781389,0.041063658,Observed,BreastCancer,All,Both
3.106849315,0.039400283,0.037804567,0.041063354,Observed,BreastCancer,All,Both
3.109589041,0.03939528,0.037795099,0.041063209,Observed,BreastCancer,All,Both
3.112328767,0.039390277,0.037785487,0.041063223,Observed,BreastCancer,All,Both
3.115068493,0.039385275,0.037775734,0.041063395,Observed,BreastCancer,All,Both
3.117808219,0.039380273,0.03776584,0.041063721,Observed,BreastCancer,All,Both
3.120547945,0.039375272,0.037755807,0.041064202,Observed,BreastCancer,All,Both
3.123287671,0.039370272,0.037745636,0.041064835,Observed,BreastCancer,All,Both
3.126027397,0.039365272,0.03773533,0.041065619,Observed,BreastCancer,All,Both
3.128767123,0.039360273,0.037724889,0.041066552,Observed,BreastCancer,All,Both
3.131506849,0.039355275,0.037714315,0.041067633,Observed,BreastCancer,All,Both
3.134246575,0.039350277,0.037703611,0.041068861,Observed,BreastCancer,All,Both
3.136986301,0.03934528,0.037692776,0.041070233,Observed,BreastCancer,All,Both
3.139726027,0.039340284,0.037681813,0.041071748,Observed,BreastCancer,All,Both
3.142465753,0.039335288,0.037670724,0.041073405,Observed,BreastCancer,All,Both
3.145205479,0.039330293,0.03765951,0.041075201,Observed,BreastCancer,All,Both
3.147945205,0.039325299,0.037648173,0.041077136,Observed,BreastCancer,All,Both
3.150684932,0.039320305,0.037636714,0.041079207,Observed,BreastCancer,All,Both
3.153424658,0.039315311,0.037625135,0.041081413,Observed,BreastCancer,All,Both
3.156164384,0.039310319,0.037613437,0.041083753,Observed,BreastCancer,All,Both
3.15890411,0.039305327,0.037601623,0.041086224,Observed,BreastCancer,All,Both
3.161643836,0.039300335,0.037589694,0.041088825,Observed,BreastCancer,All,Both
3.164383562,0.039295345,0.037577651,0.041091555,Observed,BreastCancer,All,Both
3.167123288,0.039290355,0.037565497,0.041094411,Observed,BreastCancer,All,Both
3.169863014,0.039285365,0.037553232,0.041097393,Observed,BreastCancer,All,Both
3.17260274,0.039280376,0.037540858,0.041100498,Observed,BreastCancer,All,Both
3.175342466,0.039275388,0.037528378,0.041103725,Observed,BreastCancer,All,Both
3.178082192,0.039270401,0.037515792,0.041107072,Observed,BreastCancer,All,Both
3.180821918,0.039265414,0.037503103,0.041110538,Observed,BreastCancer,All,Both
3.183561644,0.039260427,0.037490311,0.041114121,Observed,BreastCancer,All,Both
3.18630137,0.039255442,0.037477418,0.041117819,Observed,BreastCancer,All,Both
3.189041096,0.039250457,0.037464427,0.041121632,Observed,BreastCancer,All,Both
3.191780822,0.039245472,0.037451338,0.041125556,Observed,BreastCancer,All,Both
3.194520548,0.039240489,0.037438153,0.041129592,Observed,BreastCancer,All,Both
3.197260274,0.039235506,0.037424874,0.041133736,Observed,BreastCancer,All,Both
3.2,0.039230523,0.037411502,0.041137989,Observed,BreastCancer,All,Both
3.202739726,0.039225541,0.037398038,0.041142348,Observed,BreastCancer,All,Both
3.205479452,0.03922056,0.037384485,0.041146811,Observed,BreastCancer,All,Both
3.208219178,0.039215579,0.037370843,0.041151377,Observed,BreastCancer,All,Both
3.210958904,0.039210599,0.037357115,0.041156046,Observed,BreastCancer,All,Both
3.21369863,0.03920562,0.037343301,0.041160814,Observed,BreastCancer,All,Both
3.216438356,0.039200641,0.037329403,0.041165681,Observed,BreastCancer,All,Both
3.219178082,0.039195663,0.037315422,0.041170646,Observed,BreastCancer,All,Both
3.221917808,0.039190686,0.03730136,0.041175706,Observed,BreastCancer,All,Both
3.224657534,0.039185709,0.037287219,0.041180862,Observed,BreastCancer,All,Both
3.22739726,0.039180733,0.037272999,0.04118611,Observed,BreastCancer,All,Both
3.230136986,0.039175758,0.037258703,0.04119145,Observed,BreastCancer,All,Both
3.232876712,0.039170783,0.03724433,0.04119688,Observed,BreastCancer,All,Both
3.235616438,0.039165808,0.037229884,0.0412024,Observed,BreastCancer,All,Both
3.238356164,0.039160835,0.037215364,0.041208007,Observed,BreastCancer,All,Both
3.24109589,0.039155862,0.037200773,0.0412137,Observed,BreastCancer,All,Both
3.243835616,0.039150889,0.037186111,0.041219479,Observed,BreastCancer,All,Both
3.246575342,0.039145918,0.03717138,0.041225342,Observed,BreastCancer,All,Both
3.249315068,0.039140947,0.037156582,0.041231287,Observed,BreastCancer,All,Both
3.252054795,0.039135976,0.037141716,0.041237314,Observed,BreastCancer,All,Both
3.254794521,0.039131006,0.037126786,0.041243421,Observed,BreastCancer,All,Both
3.257534247,0.039126037,0.037111791,0.041249607,Observed,BreastCancer,All,Both
3.260273973,0.039121068,0.037096733,0.041255871,Observed,BreastCancer,All,Both
3.263013699,0.0391161,0.037081613,0.041262211,Observed,BreastCancer,All,Both
3.265753425,0.039111133,0.037066432,0.041268627,Observed,BreastCancer,All,Both
3.268493151,0.039106166,0.037051192,0.041275117,Observed,BreastCancer,All,Both
3.271232877,0.039101344,0.03704025,0.041277127,Observed,BreastCancer,All,Both
3.273972603,0.039097089,0.037046458,0.041261228,Observed,BreastCancer,All,Both
3.276712329,0.039092834,0.037052594,0.041245418,Observed,BreastCancer,All,Both
3.279452055,0.03908858,0.037058654,0.041229698,Observed,BreastCancer,All,Both
3.282191781,0.039084326,0.037064638,0.04121407,Observed,BreastCancer,All,Both
3.284931507,0.039080073,0.037070545,0.041198535,Observed,BreastCancer,All,Both
3.287671233,0.039075821,0.037076373,0.041183094,Observed,BreastCancer,All,Both
3.290410959,0.039071568,0.037082122,0.041167748,Observed,BreastCancer,All,Both
3.293150685,0.039067317,0.037087789,0.041152499,Observed,BreastCancer,All,Both
3.295890411,0.039063065,0.037093375,0.041137348,Observed,BreastCancer,All,Both
3.298630137,0.039058814,0.037098876,0.041122296,Observed,BreastCancer,All,Both
3.301369863,0.039054564,0.037104293,0.041107345,Observed,BreastCancer,All,Both
3.304109589,0.039050314,0.037109623,0.041092495,Observed,BreastCancer,All,Both
3.306849315,0.039046064,0.037114866,0.041077749,Observed,BreastCancer,All,Both
3.309589041,0.039041815,0.03712002,0.041063107,Observed,BreastCancer,All,Both
3.312328767,0.039037567,0.037125084,0.041048571,Observed,BreastCancer,All,Both
3.315068493,0.039033319,0.037130056,0.041034142,Observed,BreastCancer,All,Both
3.317808219,0.039029071,0.037134935,0.041019822,Observed,BreastCancer,All,Both
3.320547945,0.039024824,0.037139719,0.041005611,Observed,BreastCancer,All,Both
3.323287671,0.039020577,0.037144407,0.040991513,Observed,BreastCancer,All,Both
3.326027397,0.039016331,0.037148999,0.040977527,Observed,BreastCancer,All,Both
3.328767123,0.039012085,0.037153491,0.040963655,Observed,BreastCancer,All,Both
3.331506849,0.03900784,0.037157883,0.040949899,Observed,BreastCancer,All,Both
3.334246575,0.039003595,0.037162174,0.04093626,Observed,BreastCancer,All,Both
3.336986301,0.038999351,0.037166362,0.04092274,Observed,BreastCancer,All,Both
3.339726027,0.038995107,0.037170445,0.04090934,Observed,BreastCancer,All,Both
3.342465753,0.038990863,0.037174421,0.040896061,Observed,BreastCancer,All,Both
3.345205479,0.03898662,0.037178291,0.040882906,Observed,BreastCancer,All,Both
3.347945205,0.038982378,0.037182051,0.040869875,Observed,BreastCancer,All,Both
3.350684932,0.038978136,0.037185701,0.04085697,Observed,BreastCancer,All,Both
3.353424658,0.038973894,0.037189239,0.040844192,Observed,BreastCancer,All,Both
3.356164384,0.038969653,0.037192663,0.040831544,Observed,BreastCancer,All,Both
3.35890411,0.038965412,0.037195972,0.040819026,Observed,BreastCancer,All,Both
3.361643836,0.038961172,0.037199165,0.04080664,Observed,BreastCancer,All,Both
3.364383562,0.038956932,0.037202239,0.040794387,Observed,BreastCancer,All,Both
3.367123288,0.038952693,0.037205194,0.04078227,Observed,BreastCancer,All,Both
3.369863014,0.038948454,0.037208028,0.040770289,Observed,BreastCancer,All,Both
3.37260274,0.038944215,0.037210739,0.040758446,Observed,BreastCancer,All,Both
3.375342466,0.038939977,0.037213326,0.040746743,Observed,BreastCancer,All,Both
3.378082192,0.03893574,0.037215788,0.040735181,Observed,BreastCancer,All,Both
